id;available;price;currencyId;category;picture;url;name;description;manufacturer_warranty
1245355589;true;18700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/Edge/BlackOnyx/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_edge_32gb_black_onyx;Samsung Galaxy S7 Edge 32Gb Black Onyx как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1214198687;true;18700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/Edge/GoldPlatinum/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_edge_32gb_gold_platinum;Samsung Galaxy S7 Edge 32Gb Gold Platinum как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
648962724;true;18700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/Edge/PinkGold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_edge_32gb_pink_gold;Samsung Galaxy S7 Edge 32Gb Pink Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
199890203;true;18700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/Edge/SilverTitanium/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_edge_32gb_silver_titanium;Samsung Galaxy S7 Edge 32Gb Silver Titanium как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1505184253;true;18700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/Edge/SmokeSapphire/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_edge_32gb_smoke_sapphire;Samsung Galaxy S7 Edge 32Gb Smoke Sapphire как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
853030804;true;18700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/Edge/WhitePearl/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_edge_32gb_white_pearl;Samsung Galaxy S7 Edge 32Gb White Pearl как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1970113679;true;8500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Alpha/Gold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_alpha_32gb_gold;Samsung Galaxy Alpha 32Gb Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
704664139;true;8500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Alpha/Gray/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_alpha_32gb_gray;Samsung Galaxy Alpha 32Gb Gray как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1727371547;true;8500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Alpha/Silver/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_alpha_32gb_silver;Samsung Galaxy Alpha 32Gb Silver как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1754371280;true;8500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Alpha/White/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_alpha_32gb_white;Samsung Galaxy Alpha 32Gb White как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
