Наименование;Наименование артикула;Код артикула;Валюта;Цена;Доступен для заказа;Зачеркнутая цена;Закупочная цена;В наличии;Краткое описание;Описание;Наклейка;Статус;Тип товаров;Теги;Облагается налогом;Заголовок;META Keywords;META Description;Ссылка на витрину;Адрес видео на YouTube или Vimeo;Дополнительные параметры;Производитель;Программная платформа;Тип корпуса;Кол-во SIM-карт;Размер экрана;Объем встроенной памяти;Материал;Сенсорный экран;Кол-во мегапикселов камеры;Разрешение камеры;Вес;Цвет;Изображения
Смартфон Huawei Y3 (2017) Gray (CRO-U00);;;RUB;5690;1;0;0;10;;<font maxId="4"><strong>Разрешение фотокамеры: 8 МПикс, Тип процессора: MTK6580M, Количество цветов дисплея: 16 млн., Количество ядер: 4, Wi-Fi точка доступа: Да, Базовый цвет: серый, Модель: CRO-U00, Автофокус: Да, Тип SIM карты: micro-SIM, Частота процессора: 1.3 ГГц, Цифровой компас: Да, Оперативная память (RAM): 1 ГБ, Порт USB: microUSB 2.0, Вес: 180 г, Поддержка GPS: Да, Разрешение фронтальной камеры: 2 Мпикс, Технология дисплея: IPS, Встроенный FM-тюнер: Да, Встроенная память (ROM): 8 ГБ</strong></font>;;1;Y3;;;;;;1201;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029367b.jpg
!!!Y5;;;;;;;;;;;;1;;;;;;;5470;;;;;;;;;;;;;;;
Смартфон Huawei Y5 II Black (CUN-U29);;;RUB;6690;1;0;0;10;;<font maxId="4"><strong>Качество видеосъемки: 1920x1080 Пикс (FullHD), Модель: CUN-U29, Вес: 135 г, Операционная система: Android 5.1, Поддержка стандартов: GSM 2G/3G, Диагональ/разрешение: 5"/1280x720 пикс., Встроенный модуль Bluetooth: 4.0, Тип SIM карты: micro-SIM, Разрешение фронтальной камеры: 2 Мпикс, Габаритные размеры (В*Ш*Г): 144*72*9 мм, Датчик ориентации экрана: Да, Время в режиме разговора: до 18 часов, Количество SIM карт: 2, Wi-Fi точка доступа: Да, Технология дисплея: IPS, Оперативная память (RAM): 1 ГБ</strong></font>;;1;Y5;;;;;;233;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30026483b.jpg
!!HTC;;;;;;;;;;;;1;;;;;;;5103;;;;;;;;;;;;;;;
!!!10;;;;;;;;;;;;1;;;;;;;5298;;;;;;;;;;;;;;;
Смартфон HTC 10 Lifestyle 32Gb Glacier Silver;;;RUB;26590;1;0;0;10;;<font maxId="4"><strong>Технология NFC: Да, Вес: 161 г, Автофокус: Да, Макс. емкость карты памяти: 2 ТБ, Разрешение фронтальной камеры: 5 Мпикс, Тип карты памяти: microSD, microSDHC, microSDXC, Встроенная память (ROM): 32 ГБ, Ширина: 72 мм, Технология Miracast: Да, Wi-Fi точка доступа: Да, Встроенный модуль Bluetooth: 4.2, Операционная система: Android 6.0, Цвет: серебристый, Высота: 146 мм, Зарядное устройство в комплекте: Да, Количество ядер: 8, Глубина: 9 мм, Технология дисплея: Super LCD 5</strong></font>;;1;10;;;;;;148;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025825b.jpg
Смартфон HTC 10 Lifestyle 32Gb Carbon Gray;;;RUB;26590;1;0;0;10;;<font maxId="4"><strong>Wi-Fi точка доступа: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Датчик отпечатков пальцев: Да, ЦАП: 24-бит BoomSound Hi-Fi Edition, Технология NFC: Да, Зарядное устройство в комплекте: Да, Диагональ экрана: 5.2"(13.2 см), Высота: 146 мм, Кабель для связи с ПК: в комплекте, Глубина: 9 мм, Производитель процессора: Qualcomm, Ширина: 72 мм, Передача данных: GPRS/EDGE/HSDPA/HSUPA/HSPA+, Поддержка GPS: Да, Количество ядер: 8, Качество видеосъемки: 3840x2160 Пикс (Ultra HD 4K)</strong></font>;;1;10;;;;;;149;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025826b.jpg
Смартфон HTC 10 Lifestyle 32Gb Topaz Gold;;;RUB;26590;1;0;0;10;;<font maxId="4"><strong>Количество ядер: 8, Разъем 3.5 мм для подкл. гарнитуры: 1, ЦАП: 24-бит BoomSound Hi-Fi Edition, Габаритные размеры (В*Ш*Г): 146*72*9 мм, Тип стекла: 2.5D, Вес: 161 г, Зарядное устройство в комплекте: Да, Поддержка GPS: Да, Датчик отпечатков пальцев: Да, Количество цветов дисплея: 16 млн., Разрешение фотокамеры: 12 МПикс, Тип SIM карты: nano-SIM, Качество видеосъемки: 3840x2160 Пикс (Ultra HD 4K), Быстрая зарядка: Да, Высота: 146 мм, Глубина: 9 мм, Встроенный модуль Bluetooth: 4.2, Ширина: 72 мм</strong></font>;;1;10;;;;;;150;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025827b.jpg
Смартфон HTC 10 32Gb Topaz Gold;;;RUB;31390;1;0;0;10;;<font maxId="4"><strong>Материал корпуса: алюминий, Поддержка GPS: Да, Цвет: золотистый, Высота: 146 мм, Глубина: 9 мм, Ширина: 72 мм, Стабилизатор изображения: оптический, Разъем 3.5 мм для подкл. гарнитуры: 1, Страна: КНР, Автофокус: Да, Wi-Fi точка доступа: Да, Технология NFC: Да, Встроенный модуль Bluetooth: 4.2, Количество ядер: 4, Встроенная вспышка: Да, Диагональ экрана: 5.2"(13.2 см), Цифровой компас: Да, Базовый цвет: золотой, Производитель процессора: Qualcomm, Тип аккумулятора: несъёмный</strong></font>;;1;10;;;;;;167;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30026035b.jpg
Смартфон HTC 10 EVO 64Gb Gunmetal;;;RUB;28490;1;0;0;10;;<font maxId="4"><strong>Поддержка GPS: Да, Встроенная память (ROM): 64 ГБ, Тип карты памяти: microSD, microSDHC, microSDXC, Зарядное устройство в комплекте: Да, Датчик ориентации экрана: Да, Вес: 170 г, Обратите внимание: Пыле- и влагозащищенный корпус, Удачное решение: Камера с оптической стабилизацией, Поддержка DLNA: Да, Важная особенность: Адаптивное аудио HTC BoomSound, Качество видеосъемки: 3840x2160 Пикс (Ultra HD 4K), Пользователи оценят: Type-C наушники в комплекте, Хорошо придумано: Quad HD экран</strong></font>;;1;10;;;;;;369;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027603b.jpg
!!!One;;;;;;;;;;;;1;;;;;;;5104;;;;;;;;;;;;;;;
Смартфон HTC One E9+ Dual Sim Delicate Rose;;;RUB;25090;1;0;0;10;;<font maxId="4"><strong>Поддержка стандартов: 2G/3G/4G(LTE), Габаритные размеры (В*Ш*Г): 157*77*8 мм, Производитель процессора: MediaTek, Кабель для связи с ПК: в комплекте, Датчик ориентации экрана: Да, Поддержка Wi-Fi: IEEE 802.11 a/b/g/n/ac, Порт USB: microUSB 2.0, Диагональ/разрешение: 5.5"/2560х1440 пикс., Автофокус: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Оперативная память (RAM): 3 ГБ, Поддержка 4G LTE: Да, Передача данных: GPRS/EDGE/HSDPA/HSUPA/HSPA+, Частота процессора: 2 ГГц, Тип процессора: MT6795</strong></font>;;1;One;;;;;;45;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30023901b.jpg
Смартфон HTC One X10 Black;;;RUB;18990;1;0;0;10;;<font maxId="4"><strong>Тип процессора: Helio P10, Частота процессора: 2 ГГц, Производитель процессора: MediaTek, Цвет: черный, Высота: 153 мм, Обратите внимание: Мощный аккумулятор для долгой работы 4000 мАч, Диагональ/разрешение: 5.5"/1920х1080 пикс., Поддержка Wi-Fi: IEEE 802.11 a/b/g/n, Пользователи оценят: Супер широкоугольная селфи камера, Важная особенность: Камера 16 МП для съемки ночью, Удачное решение: Тонкий цельнометаллический корпус, Цифровой компас: Да, Управление жестами: Да</strong></font>;;1;One;;;;;;475;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028180b.jpg
Смартфон HTC One X10 Silver;;;RUB;18990;1;0;0;10;;<font maxId="4"><strong>Качество видеосъемки: 1920x1080 Пикс (FullHD), Серия: One X10, Оперативная память (RAM): 3 ГБ, Поддержка стандартов: 2G/3G/4G(LTE), Габаритные размеры (В*Ш*Г): 153*76*9 мм, Порт USB: microUSB 2.0, Пользователи оценят: Супер широкоугольная селфи камера, Производитель процессора: MediaTek, Поддержка Wi-Fi: IEEE 802.11 a/b/g/n, Хорошо придумано: Датчик отпечатков пальца, Частота процессора: 2 ГГц, Тип процессора: Helio P10, Удачное решение: Тонкий цельнометаллический корпус</strong></font>;;1;One;;;;;;476;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028181b.jpg
!!!U;;;;;;;;;;;;1;;;;;;;5890;;;;;;;;;;;;;;;
!!!!Play;;;;;;;;;;;;1;;;;;;;5891;;;;;;;;;;;;;;;
Смартфон HTC U Play 32Gb Brilliant Black;;;RUB;17090;1;0;0;10;;<font maxId="4"><strong>Поддержка GPS: Да, Страна: Тайвань, Количество ядер: 8, Цифровой компас: Да, Базовый цвет: черный , Разрешение фронтальной камеры: 16 Мпикс, Качество видеосъемки: 1920x1080 Пикс (FullHD), Стабилизатор изображения: оптический, Модель: U PLAY, Тип SIM карты: nano-SIM, Поддержка Wi-Fi: IEEE 802.11 a/b/g/n/ac, Wi-Fi точка доступа: Да, Технология NFC: Да, Встроенный модуль Bluetooth: 4.2, Датчик отпечатков пальцев: Да, Кабель для связи с ПК: в комплекте, Тип карты памяти: microSD, microSDHC, microSDXC</strong></font>;;1;Play;;;;;;430;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028015b.jpg
Смартфон HTC U Play 64Gb Sapphire Blue;;;RUB;18990;1;0;0;10;;<font maxId="4"><strong>Датчик ориентации экрана: Да, Зарядное устройство в комплекте: Да, Диагональ/разрешение: 5.2"/1920х1080 пикс., Тип SIM карты: nano-SIM, Модель: U PLAY, Технология дисплея: Super LCD, Операционная система: Android 6.0, Удачное решение: «переливающийся» дизайн, Качество видеосъемки: 1920x1080 Пикс (FullHD), Кабель для связи с ПК: в комплекте, Базовый цвет: синий, Управление жестами: Да, Поддержка 4G LTE: Да, Вес: 145 г, Датчик ускорения (G-sensor): Да, Поддержка GPS: Да</strong></font>;;1;Play;;;;;;439;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028054b.jpg
!!!!Ultra;;;;;;;;;;;;1;;;;;;;5894;;;;;;;;;;;;;;;
Смартфон HTC U Ultra 64Gb Ice White;;;RUB;35190;1;0;0;10;;<font maxId="4"><strong>Высота: 163 мм, Глубина: 8 мм, Цвет: белый, Встроенная память (ROM): 64 ГБ, Тип карты памяти: microSD, microSDHC, microSDXC, Ширина: 80 мм, Технология дисплея: Super LCD 5, Модель: U ULTRA, Количество ядер: 4, Базовый цвет: белый , Датчик отпечатков пальцев: Да, Wi-Fi точка доступа: Да, Зарядное устройство в комплекте: Да, Разрешение фронтальной камеры: 16 Мпикс, Количество цветов дисплея: 16 млн., Макс. емкость карты памяти: 256 ГБ, Качество видеосъемки: 3840x2160 Пикс (4K)</strong></font>;;1;Ultra;;;;;;431;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028017b.jpg
Смартфон HTC U Ultra 64Gb Sapphire Blue;;;RUB;35190;1;0;0;10;;<font maxId="4"><strong>Тип стекла: 2.5D, Технология Wi-Fi Direct: Да, Зарядное устройство в комплекте: Да, Автофокус: Да, Стабилизатор изображения: оптический, Поддержка GPS: Да, Операционная система: Android 7.0, Глубина: 8 мм, Ширина: 80 мм, Высота: 163 мм, Цвет: синий, Тип карты памяти: microSD, microSDHC, microSDXC, Встроенная память (ROM): 64 ГБ, Технология дисплея: Super LCD 5, Встроенный модуль Bluetooth: 4.2, Диагональ экрана: 5.7"(14.5 см), Датчик отпечатков пальцев: Да, Кабель для связи с ПК: в комплекте</strong></font>;;1;Ultra;;;;;;432;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028018b.jpg
Смартфон HTC U Ultra 128Gb Brilliant Black;;;RUB;37990;1;0;0;10;;<font maxId="4"><strong>Качество видеосъемки: 3840x2160 Пикс (4K), Проводная гарнитура: в комплекте, Вес: 170 г, Модель: U ULTRA, Датчик отпечатков пальцев: Да, Датчик ориентации экрана: Да, Цифровой компас: Да, Габаритные размеры (В*Ш*Г): 163*80*8 мм, Серия: U ULTRA, Производитель процессора: Qualcomm, Управление жестами: Да, Поддержка DLNA: Да, Кабель для связи с ПК: в комплекте, Встроенная память (ROM): 128 ГБ, Базовый цвет: черный , Удачное решение: ВТОРОЙ ДИСПЛЕЙ: 2.05 дюйма, Важная особенность: HTC Usonic</strong></font>;;1;Ultra;;;;;;483;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028232b.jpg
!!!U11;;;;;;;;;;;;1;;;;;;;6273;;;;;;;;;;;;;;;
!!!!64Gb;;;;;;;;;;;;1;;;;;;;6274;;;;;;;;;;;;;;;
Смартфон HTC U11 64Gb Amazing Silver;;;RUB;37990;1;0;0;10;;<font maxId="4"><strong>Цифровой компас: Да, Проводная гарнитура: в комплекте, Количество цветов дисплея: 16 млн., Вес: 169 г, Автофокус: Да, Количество ядер: 8, Диагональ экрана: 5.5"(14 см), Макс. емкость карты памяти: 2 ТБ, Датчик ориентации экрана: Да, Быстрая зарядка: Да, Качество видеосъемки: 3840x2160 Пикс (4K), Датчик ускорения (G-sensor): Да, Поддержка 4G LTE: Да, Тип карты памяти: microSD, microSDHC, microSDXC, Встроенная память (ROM): 64 ГБ, Стабилизатор изображения: оптический и цифровой, Ширина: 76 мм</strong></font>;;1;64Gb;;;;;;1208;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029388b.jpg
Смартфон HTC U11 64Gb Brilliant Black;;;RUB;37990;1;0;0;10;;<font maxId="4"><strong>Проводная гарнитура: в комплекте, Поддержка GPS: Да, Пылевлагозащитный корпус: Да, Операционная система: Android 7.1 c HTC Sense, Тип SIM карты: nano-SIM, Модель: U11, Датчик ориентации экрана: Да, Диагональ/разрешение: 5.5"/2560х1440 пикс., Вес: 169 г, Макс. емкость карты памяти: 2 ТБ, Диагональ экрана: 5.5"(14 см), Технология Wi-Fi Direct: Да, Встроенный модуль Bluetooth: 4.2, Технология NFC: Да, Технология Miracast: Да, Обратите внимание: Sense Edge управлением сжатием</strong></font>;;1;64Gb;;;;;;1212;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029431b.jpg
Смартфон HTC U11 64Gb Ice White;;;RUB;37990;1;0;0;10;;<font maxId="4"><strong>Диагональ/разрешение: 5.5"/2560х1440 пикс., Разрешение фронтальной камеры: 16 Мпикс, Важная особенность: Мощнейший процессор, Встроенный модуль Bluetooth: 4.2, Удачное решение: Изогнутое 3D стекло, Страна: Тайвань, Порт USB: Type-C USB 3.1, Обратите внимание: Sense Edge управлением сжатием, Зарядное устройство в комплекте: Да, Пылевлагозащитный корпус: Да, Тип SIM карты: nano-SIM, Датчик отпечатков пальцев: Да, Поддержка стандартов: 2G/3G/4G(LTE), Вес: 169 г, Глубина: 8 мм, Ширина: 76 мм</strong></font>;;1;64Gb;;;;;;1225;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029460b.jpg
Смартфон HTC U11 64Gb Sapphire Blue;;;RUB;37990;1;0;0;10;;<font maxId="4"><strong>Датчик ориентации экрана: Да, Частота процессора: 4 x 2.45ГГц + 4 x 1.9ГГц, Тип процессора: Snapdragon 835, Оперативная память (RAM): 4 ГБ, Технология NFC: Да, Производитель процессора: Qualcomm, Тип стекла: 3D, Поддержка 4G LTE: Да, Встроенная память (ROM): 64 ГБ, Тип карты памяти: microSD, microSDHC, microSDXC, Количество ядер: 8, Пылевлагозащитный корпус: Да, Ширина: 76 мм, Серия: U11, Порт USB: Type-C USB 3.1, Удачное решение: Изогнутое 3D стекло, Габаритные размеры (В*Ш*Г): 154*76*8 мм</strong></font>;;1;64Gb;;;;;;1226;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029461b.jpg
Смартфон HTC U11 64Gb Solar Red;;;RUB;37990;1;0;0;10;;<font maxId="4"><strong>Чехол для переноски: в комплекте, Диагональ/разрешение: 5.5"/2560х1440 пикс., Датчик ориентации экрана: Да, Поддержка Wi-Fi: IEEE 802.11 a/b/g/n/ac, Датчик ускорения (G-sensor): Да, Вес: 169 г, Пылевлагозащитный корпус: Да, Обратите внимание: Sense Edge управлением сжатием, Технология Miracast: Да, Технология NFC: Да, Серия: U11, Количество цветов дисплея: 16 млн., Цифровой компас: Да, Разрешение фронтальной камеры: 16 Мпикс, Разрешение фотокамеры: 12 МПикс, Поддержка GPS: Да</strong></font>;;1;64Gb;;;;;;1367;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029980b.jpg
!!!!128Gb;;;;;;;;;;;;1;;;;;;;6277;;;;;;;;;;;;;;;
Смартфон HTC U11 128Gb Amazing Silver;;;RUB;42790;1;0;0;10;;<font maxId="4"><strong>Датчик отпечатков пальцев: Да, Стабилизатор изображения: оптический и цифровой, Разрешение фотокамеры: 12 МПикс, Количество цветов дисплея: 16 млн., Проводная гарнитура: в комплекте, Поддержка Wi-Fi: IEEE 802.11 a/b/g/n/ac, Качество видеосъемки: 3840x2160 Пикс (4K), Количество ядер: 8, Встроенный модуль Bluetooth: 4.2, Габаритные размеры (В*Ш*Г): 154*76*8 мм, Быстрая зарядка: Да, Поддержка USB Host (OTG): Да, Диагональ экрана: 5.5"(14 см), Тип SIM карты: nano-SIM, Поддержка 4G LTE: Да</strong></font>;;1;128Gb;;;;;;1209;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029389b.jpg
Смартфон HTC U11 128Gb Sapphire Blue;;;RUB;42790;1;0;0;10;;<font maxId="4"><strong>Производитель процессора: Qualcomm, Материал корпуса: стекло/ металл, Поддержка 4G LTE: Да, Базовый цвет: синий, Стабилизатор изображения: оптический и цифровой, Обратите внимание: Sense Edge управлением сжатием, Диагональ экрана: 5.5"(14 см), Порт USB: Type-C USB 3.1, Датчик ориентации экрана: Да, Пылевлагозащитный корпус: Да, Тип SIM карты: nano-SIM, Удачное решение: Изогнутое 3D стекло, Тип стекла: 3D, Тип аккумулятора: несъёмный, Важная особенность: Мощнейший процессор, Цвет: синий</strong></font>;;1;128Gb;;;;;;1227;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029462b.jpg
Смартфон HTC U11 128Gb Brilliant Black;;;RUB;42790;1;0;0;10;;<font maxId="4"><strong>Зарядное устройство в комплекте: Да, Количество ядер: 8, Качество видеосъемки: 3840x2160 Пикс (4K), Разрешение фронтальной камеры: 16 Мпикс, Датчик отпечатков пальцев: Да, Модель: U11, Диагональ экрана: 5.5"(14 см), Технология Miracast: Да, Автофокус: Да, Технология Wi-Fi Direct: Да, Цвет: черный, Вес: 169 г, Глубина: 8 мм, Высота: 154 мм, Поддержка стандартов: 2G/3G/4G(LTE), Проводная гарнитура: в комплекте, Цифровой компас: Да, Ширина: 76 мм, Поддержка 4G LTE: Да, Порт USB: Type-C USB 3.1</strong></font>;;1;128Gb;;;;;;1425;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30030100b.jpg
!!Samsung;;;;;;;;;;;;1;;;;;;;5111;;;;;;;;;;;;;;;
!!!Galaxy A3;;;;;;;;;;;;1;;;;;;;5670;;;;;;;;;;;;;;;
Смартфон Samsung Galaxy A3 (2017) Black (SM-A320F);;;RUB;17090;1;0;0;10;;<font maxId="4"><strong>Always On Display: Да, Технология Wi-Fi Direct: Да, Проводная гарнитура: в комплекте, Встроенный модуль Bluetooth: 4.2, Высота: 136 мм, Поддержка Wi-Fi: IEEE 802.11 b/g/n, Глубина: 8 мм, Ширина: 66 мм, Цвет: черный, Диагональ/разрешение: 4.7"/1280x720 пикс., Технология дисплея: Super AMOLED, Поддержка стандартов: 2G/3G/4G(LTE), Пылевлагозащитный корпус: Да, Датчик ориентации экрана: Да, Модель: SM-A320, Порт USB: Type-C USB 2.0 , Передача данных: GPRS/EDGE/HSDPA/HSUPA/HSPA+</strong></font>;;1;Galaxy A3;;;;;;326;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027319b.jpg
Смартфон Samsung Galaxy A3 (2017) Gold (SM-A320F);;;RUB;17090;1;0;0;10;;<font maxId="4"><strong>Тип аккумулятора: несъёмный, Тип процессора: Exynos 7 Octa 7870, Технология ANT+: Да, Частота процессора: 1.6 ГГц, Операционная система: Android 6.0.1, Обратите внимание: Защита от воды и пыли IP68, Время в режиме разговора: до 10 часов, Количество SIM карт: 1+1 (SIM или microSD) , Встроенная вспышка: Да, Емкость аккумулятора: 2350 мАч, Поддержка 4G LTE: Да, Время в режиме ожидания: до 180 часов, Автофокус: Да, Тип SIM карты: nano-SIM, Технология Wi-Fi Direct: Да, Оперативная память (RAM): 2 ГБ</strong></font>;;1;Galaxy A3;;;;;;348;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027415b.jpg
Смартфон Samsung Galaxy A3 (2017) Blue (SM-A320F);;;RUB;17090;1;0;0;10;;<font maxId="4"><strong>Время в режиме ожидания: до 180 часов, Емкость аккумулятора: 2350 мАч, Частота процессора: 1.6 ГГц, Тип процессора: Exynos 7 Octa 7870, Тип стекла: 2.5D, Тип аккумулятора: несъёмный, Количество SIM карт: 1+1 (SIM или microSD) , Время в режиме разговора: до 10 часов, Удачное решение: Поддержка Samsung Pay, Модель: SM-A320, Важная особенность: Функция Always On Display, Встроенный FM-тюнер: Да, Макс. емкость карты памяти: 256 ГБ, Разъем 3.5 мм для подкл. гарнитуры: 1, Материал корпуса: алюминий</strong></font>;;1;Galaxy A3;;;;;;353;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027440b.jpg
!!!Galaxy A5;;;;;;;;;;;;1;;;;;;;5113;;;;;;;;;;;;;;;
!!!!(2016);;;;;;;;;;;;1;;;;;;;5114;;;;;;;;;;;;;;;
Смартфон Samsung Galaxy A5 (2016) Gold (SM-A510F);;;RUB;15190;1;0;0;10;;<font maxId="4"><strong>Диагональ экрана: 5.2"(13.2 см), Автофокус: Да, Поддержка USB Host (OTG): Да, Качество видеосъемки: 1920x1080 Пикс (FullHD), Технология дисплея: Super AMOLED, Базовый цвет: золотой, Датчик ускорения (G-sensor): Да, Встроенный FM-тюнер: Да, Зарядное устройство в комплекте: Да, Встроенный модуль Bluetooth: 4.1, Количество ядер: 8, Поддержка 4G LTE: Да, Датчик отпечатков пальцев: Да, Wi-Fi точка доступа: Да, Материал корпуса: металл/ стекло, Кабель для связи с ПК: в комплекте, Технология ANT+: Да</strong></font>;;1;(2016);;;;;;47;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30024244b.jpg
Смартфон Samsung Galaxy A5 (2016) Pink Gold ( SM-A510F);;;RUB;15190;1;0;0;10;;<font maxId="4"><strong>Производитель процессора: Samsung, Проводная гарнитура: в комплекте, Поддержка Wi-Fi: IEEE 802.11 a/b/g/n, Зарядное устройство в комплекте: Да, Wi-Fi точка доступа: Да, Цифровой компас: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Поддержка стандартов: 2G/3G/4G(LTE), Количество цветов дисплея: 16.7 млн., Диагональ/разрешение: 5.2"/1920х1080 пикс., Разрешение фотокамеры: 13 МПикс, Технология ANT+: Да, Страна: Вьетнам, Качество видеосъемки: 1920x1080 Пикс (FullHD), Диагональ экрана: 5.2"(13.2 см)</strong></font>;;1;(2016);;;;;;48;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30024245b.jpg
Смартфон Samsung Galaxy A5 (2016) Black (SM-A510F);;;RUB;15190;1;0;0;10;;<font maxId="4"><strong>Тип SIM карты: nano-SIM, Разъем 3.5 мм для подкл. гарнитуры: 1, Порт USB: microUSB 2.0, Страна: Вьетнам, Модель: SM-A510F/DS, Качество видеосъемки: 1920x1080 Пикс (FullHD), Серия: Galaxy A5 (2016), Поддержка Wi-Fi: IEEE 802.11 a/b/g/n, Поддержка стандартов: 2G/3G/4G(LTE), Проводная гарнитура: в комплекте, Датчик ориентации экрана: Да, Поддержка GPS: Да, Технология Wi-Fi Direct: Да, Поддержка 4G LTE: Да, Датчик отпечатков пальцев: Да, Диагональ экрана: 5.2"(13.2 см), Ширина: 71 мм, Глубина: 7.3 мм</strong></font>;;1;(2016);;;;;;49;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30024246b.jpg
Смартфон Samsung Galaxy A5 (2016) White (SM-A510F);;;RUB;15190;1;0;0;10;;<font maxId="4"><strong>Производитель процессора: Samsung, Технология ANT+: Да, Встроенная вспышка: Да, Материал корпуса: металл/ стекло, Тип SIM карты: nano-SIM, Количество ядер: 8, Поддержка GPS: Да, Тип карты памяти: microSD, microSDHC, microSDXC, Диагональ экрана: 5.2"(13.2 см), Встроенный модуль Bluetooth: 4.1, Технология дисплея: Super AMOLED, Встроенная память (ROM): 16 ГБ, Передача данных: GPRS/EDGE/HSDPA/HSUPA/HSPA+, Датчик ускорения (G-sensor): Да, Встроенный FM-тюнер: Да, Зарядное устройство в комплекте: Да</strong></font>;;1;(2016);;;;;;50;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30024247b.jpg
!!!!(2017);;;;;;;;;;;;1;;;;;;;5706;;;;;;;;;;;;;;;
Смартфон Samsung Galaxy A5 (2017) Gold (SM-A520F);;;RUB;21890;1;0;0;10;;<font maxId="4"><strong>Количество ядер: 8, Технология дисплея: Super AMOLED, Диагональ/разрешение: 5.2"/1920х1080 пикс., Разрешение фронтальной камеры: 16 Мпикс, Технология ANT+: Да, Обратите внимание: Защита от воды и пыли IP68, Передача данных: GPRS/EDGE/HSDPA/HSUPA/HSPA+, Материал корпуса: стекло, Встроенный барометр: Да, Технология NFC: Да, Wi-Fi точка доступа: Да, Модель: SM-A520F, Технология Wi-Fi Direct: Да, Встроенная память (ROM): 32 ГБ, Тип карты памяти: microSD, microSDHC, microSDXC, Базовый цвет: золотой</strong></font>;;1;(2017);;;;;;343;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027402b.jpg
Смартфон Samsung Galaxy A5 (2017) Black (SM-A520F);;;RUB;21890;1;0;0;10;;<font maxId="4"><strong>Количество ядер: 8, Тип стекла: 2.5D, Быстрая зарядка: Да, Диагональ экрана: 5.2"(13.2 см), Серия: Galaxy A5 (2017), Операционная система: Android 6.0.1, Датчик отпечатков пальцев: Да, Страна: Вьетнам, Разъем 3.5 мм для подкл. гарнитуры: 1, Тип SIM карты: nano-SIM, Модель: SM-A520F, Кабель для связи с ПК: в комплекте, Технология дисплея: Super AMOLED, Датчик ускорения (G-sensor): Да, Встроенный FM-тюнер: Да, Количество SIM карт: 2, Поддержка Wi-Fi: IEEE 802.11 a/b/g/n/ac</strong></font>;;1;(2017);;;;;;344;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027403b.jpg
Смартфон Samsung Galaxy A5 (2017) Blue (SM-A520F);;;RUB;21890;1;0;0;10;;<font maxId="4"><strong>Wi-Fi точка доступа: Да, Оперативная память (RAM): 3 ГБ, Тип стекла: 2.5D, Встроенная вспышка: Да, Встроенный модуль Bluetooth: 4.2, Технология Wi-Fi Direct: Да, Модель: SM-A520F, Технология дисплея: Super AMOLED, Частота процессора: 1.9 ГГц, Время в режиме ожидания: до 192 часов, Емкость аккумулятора: 3000 мАч, Тип процессора: Exynos 7 Octa 7880, Количество SIM карт: 2, Разъем 3.5 мм для подкл. гарнитуры: 1, Количество ядер: 8, Тип аккумулятора: несъёмный, Время в режиме разговора: до 10 часов</strong></font>;;1;(2017);;;;;;345;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027404b.jpg
!!!Galaxy A7;;;;;;;;;;;;1;;;;;;;5717;;;;;;;;;;;;;;;
